'Participant','Experiment','Type','Number','Correct','Aha','Impasse','Pleasure','Surprise','Certain'
88,2,2,20,1,0,65,42,0,12
89,2,1,1,0,19,100,61,0,0
89,2,1,2,1,100,61,100,62,100
89,2,1,3,0,31,0,50,50,60
89,2,1,4,0,10,70,50,30,9
89,2,1,5,0,1,72,11,8,0
89,2,1,6,0,0,100,0,0,0
89,2,1,7,1,80,84,81,71,100
89,2,1,8,NA,0,96,0,0,0
89,2,1,9,1,28,0,42,0,100
89,2,1,10,1,60,30,61,41,81
89,2,2,1,1,100,24,95,27,100
89,2,2,2,0,56,61,57,39,41
89,2,2,3,1,0,0,69,0,100
89,2,2,4,0,0,92,0,0,0
89,2,2,5,1,72,46,65,57,74
89,2,2,6,1,77,8,75,73,70
89,2,2,7,0,98,11,72,25,0
89,2,2,8,0,72,12,63,54,61
89,2,2,9,0,0,94,43,31,0
89,2,2,10,1,77,53,63,61,50
89,2,2,11,0,5,100,2,58,0
89,2,2,12,1,71,28,71,42,42
89,2,2,13,0,63,52,61,42,43
89,2,2,14,1,77,0,56,19,100
89,2,2,15,1,100,0,84,61,100
89,2,2,16,0,0,100,21,66,0
89,2,2,17,1,23,5,66,15,100
89,2,2,18,0,0,100,35,38,0
89,2,2,19,1,82,0,75,50,98
89,2,2,20,1,11,0,69,50,100
90,2,1,1,0,72,72,18,18,19
90,2,1,2,1,62,13,97,64,99
90,2,1,3,0,19,68,21,36,18
90,2,1,4,0,61,31,67,66,14
90,2,1,5,0,12,80,19,21,9
90,2,1,6,1,22,36,75,67,77
90,2,1,7,0,1,98,0,99,0
90,2,1,8,NA,0,93,0,91,0
90,2,1,9,0,18,41,41,63,70
90,2,1,10,1,33,58,58,58,0
90,2,2,1,0,12,100,14,86,1
90,2,2,2,0,10,83,11,89,1
90,2,2,3,0,22,85,22,85,8
90,2,2,4,0,32,77,33,36,34
90,2,2,5,0,4,87,10,81,1
90,2,2,6,0,1,78,12,79,1
90,2,2,7,0,41,69,65,35,36
90,2,2,8,0,68,68,67,68,39
90,2,2,9,0,16,99,30,67,2
90,2,2,10,1,72,59,76,20,71
90,2,2,11,1,1,100,29,76,0
90,2,2,12,0,18,82,81,21,2
90,2,2,13,1,62,35,66,62,40
90,2,2,14,1,100,2,100,1,100
90,2,2,15,0,1,98,1,30,1
90,2,2,16,0,22,100,23,85,4
90,2,2,17,0,67,32,31,65,1
90,2,2,18,0,25,29,30,22,5
90,2,2,19,1,84,9,75,8,100
90,2,2,20,0,10,97,16,23,6
91,2,1,1,0,41,37,50,23,25
91,2,1,2,1,33,40,65,35,100
91,2,1,3,0,17,8,19,24,97
91,2,1,4,0,50,50,51,19,94
91,2,1,5,1,21,0,50,9,100
91,2,1,6,1,18,50,50,31,28
91,2,1,7,1,57,38,61,9,100
91,2,1,8,NA,0,97,50,50,0
91,2,1,9,1,61,0,51,30,100
91,2,1,10,0,10,72,30,29,0
91,2,2,1,1,12,69,34,50,15
91,2,2,2,0,5,88,19,50,1
91,2,2,3,0,73,63,68,67,88
91,2,2,4,0,5,95,12,49,0
91,2,2,5,0,0,91,29,50,29
91,2,2,6,0,60,58,58,63,87
91,2,2,7,1,50,0,55,0,100
91,2,2,8,1,56,0,57,9,100
91,2,2,9,1,56,50,51,39,96
91,2,2,10,1,50,0,51,50,100
91,2,2,11,1,54,58,39,50,60
91,2,2,12,1,65,74,43,50,8
91,2,2,13,0,17,89,19,62,8
91,2,2,14,1,37,0,64,0,100
91,2,2,15,1,11,0,51,1,100
91,2,2,16,1,66,0,61,50,100
91,2,2,17,0,11,88,14,50,0
91,2,2,18,1,61,53,59,55,100
91,2,2,19,1,8,0,51,1,100
91,2,2,20,1,40,7,40,28,79
92,2,1,1,1,64,42,50,50,77
92,2,1,2,0,42,55,45,47,39
92,2,1,3,0,45,42,45,43,38
92,2,1,4,0,44,48,44,44,35
92,2,1,5,0,50,50,50,50,50
92,2,1,6,0,50,50,50,50,50
92,2,1,7,1,99,5,96,11,100
92,2,1,8,NA,50,50,52,50,50
92,2,1,9,0,32,50,53,50,78
92,2,1,10,0,50,50,51,50,30
92,2,2,1,0,16,80,44,47,0
92,2,2,2,0,23,78,32,39,23
92,2,2,3,0,0,97,24,69,0
92,2,2,4,0,30,86,31,46,16
92,2,2,5,0,0,100,26,32,0
92,2,2,6,0,37,73,29,44,12
92,2,2,7,0,76,28,72,53,62
92,2,2,8,1,94,8,88,7,100
92,2,2,9,0,26,35,46,46,36
92,2,2,10,1,100,0,100,0,100
92,2,2,11,0,10,67,24,24,20
92,2,2,12,0,30,70,45,48,28
92,2,2,13,1,100,0,77,22,100
92,2,2,14,1,100,0,100,0,100
92,2,2,15,1,100,0,100,0,100
92,2,2,16,1,100,0,100,0,100
92,2,2,17,1,90,8,87,9,96
92,2,2,18,1,83,1,68,36,100
92,2,2,19,1,100,0,100,0,100
92,2,2,20,1,100,10,100,3,100
93,2,1,1,1,100,15,99,100,100
93,2,1,2,1,100,3,100,100,100
93,2,1,3,1,96,0,100,0,98
93,2,1,4,0,0,0,0,0,0
93,2,1,5,0,0,100,0,0,0
93,2,1,6,0,0,99,1,0,0
93,2,1,7,0,0,96,0,0,0
93,2,1,8,NA,0,0,0,0,1
93,2,1,9,1,100,0,100,100,100
93,2,1,10,1,100,24,98,99,100
93,2,2,1,1,98,9,98,92,100
93,2,2,2,0,0,100,0,0,0
93,2,2,3,0,0,99,0,0,0
93,2,2,4,0,3,90,30,9,18
93,2,2,5,0,1,87,1,1,0
93,2,2,6,0,4,86,42,50,8
93,2,2,7,0,0,100,0,0,0
93,2,2,8,0,3,100,0,0,0
93,2,2,9,0,0,100,0,0,0
93,2,2,10,1,100,2,100,100,99
93,2,2,11,0,84,81,83,76,80
93,2,2,12,0,0,99,0,0,0
93,2,2,13,0,0,100,0,10,0
93,2,2,14,1,100,19,90,20,82
93,2,2,15,0,0,100,0,0,0
93,2,2,16,1,100,0,100,0,100
93,2,2,17,0,0,99,0,0,0
93,2,2,18,0,13,95,0,51,1
93,2,2,19,1,100,0,100,100,100
93,2,2,20,0,0,100,0,0,0
94,2,1,1,1,0,100,0,0,0
94,2,1,2,1,69,54,73,63,100
94,2,1,3,0,58,69,38,55,36
94,2,1,4,0,0,100,0,0,0
94,2,1,5,0,4,60,40,63,8
94,2,1,6,1,6,64,13,67,18
94,2,1,7,0,26,87,32,18,22
94,2,1,8,NA,0,100,0,100,0
94,2,1,9,0,31,58,65,13,100
94,2,1,10,1,14,80,68,23,61
94,2,2,1,1,74,64,67,32,83
94,2,2,2,0,0,100,0,0,0
94,2,2,3,0,0,97,0,3,0
94,2,2,4,1,68,76,57,51,100
94,2,2,5,0,0,97,10,79,0
94,2,2,6,0,0,100,0,0,0
94,2,2,7,0,0,100,5,0,0
94,2,2,8,0,0,100,12,4,0
94,2,2,9,0,0,99,0,5,0
94,2,2,10,1,32,67,35,66,33
94,2,2,11,0,0,100,0,0,0
94,2,2,12,0,6,95,13,3,2
94,2,2,13,1,60,52,58,57,71
94,2,2,14,1,92,0,70,0,100
94,2,2,15,0,41,62,45,57,62
94,2,2,16,1,75,44,67,3,100
94,2,2,17,1,56,60,44,43,64
94,2,2,18,1,64,61,61,40,76
94,2,2,19,0,0,100,0,3,0
94,2,2,20,0,0,100,0,0,0
95,2,1,1,1,56,23,70,27,68
95,2,1,2,1,68,6,84,39,90
95,2,1,3,1,56,13,69,21,80
95,2,1,4,1,47,0,72,40,100
95,2,1,5,0,36,78,48,51,35
95,2,1,6,0,66,25,64,31,65
95,2,1,7,0,0,100,0,0,0
95,2,1,8,NA,50,50,50,50,50
95,2,1,9,1,41,0,72,17,81
95,2,1,10,0,70,0,72,26,92
95,2,2,1,0,45,65,42,52,26
95,2,2,2,0,44,65,51,55,37
95,2,2,3,0,47,81,42,51,23
95,2,2,4,0,47,66,51,50,39
95,2,2,5,0,21,74,40,52,31
95,2,2,6,0,33,92,43,50,11
95,2,2,7,0,47,54,52,53,45
95,2,2,8,0,17,77,34,50,26
95,2,2,9,1,48,1,64,24,95
95,2,2,10,1,53,53,64,40,73
95,2,2,11,1,44,46,52,49,51
95,2,2,12,1,44,61,42,52,41
95,2,2,13,0,44,87,45,50,14
95,2,2,14,1,52,45,61,47,62
95,2,2,15,1,57,51,91,49,100
95,2,2,16,1,51,33,58,40,62
95,2,2,17,1,51,55,53,52,46
95,2,2,18,0,33,88,43,50,19
95,2,2,19,0,0,100,50,50,0
95,2,2,20,0,43,87,45,50,21
96,2,1,1,1,72,45,60,28,69
96,2,1,2,0,72,59,69,40,66
96,2,1,3,1,36,2,57,29,100
96,2,1,4,1,69,0,39,34,88
96,2,1,5,0,62,30,66,33,76
96,2,1,6,1,82,0,74,56,93
96,2,1,7,0,68,68,59,26,28
96,2,1,8,NA,22,93,56,74,8
96,2,1,9,1,33,22,45,21,86
96,2,1,10,1,74,68,70,62,70
96,2,2,1,0,21,73,30,39,14
96,2,2,2,0,11,83,23,57,10
96,2,2,3,1,68,4,62,59,91
96,2,2,4,0,16,67,28,34,18
96,2,2,5,0,0,100,14,39,0
96,2,2,6,0,25,66,34,33,18
96,2,2,7,1,77,0,87,24,100
96,2,2,8,0,0,78,41,47,0
96,2,2,9,1,96,20,91,20,100
96,2,2,10,1,72,26,72,25,100
96,2,2,11,1,27,61,35,38,23
96,2,2,12,1,69,0,81,9,100
96,2,2,13,1,93,3,82,33,100
96,2,2,14,1,65,6,62,23,99
96,2,2,15,0,28,75,24,25,18
96,2,2,16,1,88,0,83,35,100
96,2,2,17,0,33,60,36,51,33
96,2,2,18,1,58,9,60,22,97
96,2,2,19,1,60,0,81,15,100
96,2,2,20,0,31,75,31,57,15
97,2,1,1,1,80,70,80,40,75
97,2,1,2,1,30,50,50,0,100
97,2,1,3,1,60,60,70,40,90
97,2,1,4,1,70,60,60,40,95
97,2,1,5,1,70,75,60,55,100
97,2,1,6,1,0,5,50,0,90
97,2,1,7,1,85,90,70,60,100
97,2,1,8,NA,0,100,0,50,1
97,2,1,9,0,70,20,40,50,50
97,2,1,10,1,20,5,60,10,80
97,2,2,1,0,10,80,25,50,0
97,2,2,2,0,70,80,40,50,15
97,2,2,3,0,20,80,30,40,18
97,2,2,4,0,65,85,50,40,80
97,2,2,5,0,0,100,50,50,0
97,2,2,6,1,80,0,70,50,100
97,2,2,7,0,40,50,45,50,80
97,2,2,8,1,81,6,82,13,100
97,2,2,9,0,60,60,40,40,50
97,2,2,10,0,0,90,51,50,0
97,2,2,11,0,60,35,30,40,50
97,2,2,12,0,20,85,25,50,15
97,2,2,13,1,71,8,70,30,100
97,2,2,14,1,93,0,81,19,100
97,2,2,15,1,55,30,50,30,90
97,2,2,16,1,60,25,60,0,100
97,2,2,17,0,30,65,30,40,20
97,2,2,18,0,14,80,20,50,9
97,2,2,19,1,81,10,76,24,100
97,2,2,20,1,80,81,75,60,91
98,2,1,1,1,80,40,90,67,80
98,2,1,2,0,10,95,50,50,0
98,2,1,3,1,80,30,75,75,81
98,2,1,4,1,95,70,91,91,80
98,2,1,5,0,60,40,50,55,65
98,2,1,6,1,85,75,85,65,75
98,2,1,7,1,70,40,70,40,100
98,2,1,8,NA,50,50,50,50,0
98,2,1,9,1,60,10,60,40,100
98,2,1,10,0,0,80,51,50,0
98,2,2,1,0,10,90,50,50,0
98,2,2,2,0,30,90,50,40,8
98,2,2,3,0,30,90,50,50,10
98,2,2,4,0,20,90,50,50,20
98,2,2,5,0,58,70,60,45,30
98,2,2,6,1,80,30,85,60,90
98,2,2,7,0,0,100,50,100,0
98,2,2,8,0,20,85,60,40,14
98,2,2,9,0,20,90,50,50,20
98,2,2,10,0,10,95,50,50,0
98,2,2,11,0,15,95,50,40,0
98,2,2,12,1,85,40,80,61,95
98,2,2,13,0,30,85,50,50,20
98,2,2,14,1,70,20,85,40,100
98,2,2,15,0,10,90,40,40,0
98,2,2,16,1,70,30,70,40,90
98,2,2,17,1,75,30,85,68,90
98,2,2,18,1,60,25,90,25,90
98,2,2,19,1,70,20,80,30,96
98,2,2,20,0,30,90,50,50,10
99,2,1,1,1,86,60,88,66,91
99,2,1,2,0,0,100,8,73,0
99,2,1,3,0,30,80,39,61,28
99,2,1,4,1,81,66,75,73,82
99,2,1,5,0,21,83,18,36,17
99,2,1,6,0,15,92,21,66,20
99,2,1,7,1,60,60,82,60,89
99,2,1,8,NA,71,61,61,61,62
99,2,1,9,1,59,63,59,60,65
99,2,1,10,1,56,71,56,55,55
99,2,2,1,0,17,83,13,27,11
99,2,2,2,0,20,83,28,36,14
99,2,2,3,0,15,90,22,34,13
99,2,2,4,1,62,30,61,62,61
99,2,2,5,0,0,100,0,100,0
99,2,2,6,0,2,93,7,94,0
99,2,2,7,0,26,82,24,74,14
99,2,2,8,0,9,71,12,69,12
99,2,2,9,1,32,74,43,61,29
99,2,2,10,1,0,86,11,7,8
99,2,2,11,1,65,29,65,63,72
99,2,2,12,0,40,25,40,40,41
99,2,2,13,1,100,8,99,17,100
99,2,2,14,1,100,0,100,0,100
99,2,2,15,1,80,18,81,64,92
99,2,2,16,1,80,9,80,60,82
99,2,2,17,1,92,4,90,60,100
99,2,2,18,1,7,99,6,89,0
99,2,2,19,1,100,1,100,1,100
99,2,2,20,0,0,100,0,47,0
100,2,1,1,0,0,100,0,100,0
100,2,1,2,1,75,45,57,46,100
100,2,1,3,0,32,74,32,38,15
100,2,1,4,0,0,100,0,100,0
100,2,1,5,0,4,82,46,45,10
100,2,1,6,0,0,100,0,100,0
100,2,1,7,0,0,100,100,100,0
100,2,1,8,NA,0,0,0,0,0
100,2,1,9,0,100,58,52,56,100
100,2,1,10,0,50,71,39,52,40
100,2,2,1,0,0,100,0,100,0
100,2,2,2,0,17,100,24,29,0
100,2,2,3,0,0,99,26,74,0
100,2,2,4,0,0,100,0,100,0
100,2,2,5,0,0,100,0,100,0
100,2,2,6,0,0,100,0,44,0
100,2,2,7,0,6,85,8,69,10
100,2,2,8,1,100,8,100,33,100
100,2,2,9,0,28,100,65,61,0
100,2,2,10,1,78,0,82,0,100
100,2,2,11,0,0,100,0,99,0
100,2,2,12,0,10,68,8,61,7
100,2,2,13,1,72,22,72,23,100
100,2,2,14,1,100,14,100,38,100
100,2,2,15,0,10,100,13,77,1
100,2,2,16,1,85,0,80,0,99
100,2,2,17,1,71,20,73,29,100
100,2,2,18,0,29,69,29,62,18
100,2,2,19,1,83,0,81,0,100
100,2,2,20,1,100,0,100,51,100
101,2,1,1,0,44,50,48,50,43
101,2,1,2,1,25,29,50,19,100
101,2,1,3,1,0,0,50,0,100
101,2,1,4,1,0,0,50,0,100
101,2,1,5,0,27,75,36,43,0
101,2,1,6,0,50,50,51,50,94
101,2,1,7,1,0,0,51,0,0
101,2,1,8,NA,50,50,50,50,0
101,2,1,9,1,0,48,41,60,98
101,2,1,10,1,50,50,51,75,42
101,2,2,1,1,45,46,46,46,60
101,2,2,2,0,50,50,51,50,0
101,2,2,3,0,50,46,61,62,50
101,2,2,4,0,57,61,43,60,34
101,2,2,5,0,0,50,51,50,0
101,2,2,6,0,44,62,60,43,46
101,2,2,7,0,46,44,46,56,38
101,2,2,8,0,0,38,0,23,50
101,2,2,9,0,50,50,51,50,0
101,2,2,10,1,0,0,50,0,100
101,2,2,11,0,55,50,51,50,0
101,2,2,12,0,41,53,44,53,0
101,2,2,13,0,50,50,51,50,0
101,2,2,14,1,0,0,51,0,100
101,2,2,15,1,0,0,0,50,100
101,2,2,16,1,0,0,51,0,100
101,2,2,17,0,41,67,56,50,50
101,2,2,18,0,0,100,0,0,0
101,2,2,19,1,52,21,49,35,100
101,2,2,20,1,0,0,52,0,72
102,2,1,1,0,19,20,92,33,72
102,2,1,2,1,86,0,83,0,100
102,2,1,3,0,16,69,35,43,50
102,2,1,4,0,0,100,31,50,0
102,2,1,5,0,21,75,39,43,46
102,2,1,6,0,21,15,55,43,70
102,2,1,7,0,92,0,92,9,95
102,2,1,8,NA,48,49,48,47,49
102,2,1,9,1,28,9,70,27,94
102,2,1,10,1,41,19,67,42,30
102,2,2,1,0,8,21,4,75,3
102,2,2,2,0,23,62,42,32,33
102,2,2,3,0,42,78,61,66,29
102,2,2,4,0,37,60,63,32,26
102,2,2,5,0,11,87,43,13,11
102,2,2,6,0,39,43,44,46,30
102,2,2,7,0,28,22,76,36,85
102,2,2,8,1,83,9,88,32,99
102,2,2,9,0,0,99,22,90,0
102,2,2,10,1,39,61,36,64,74
102,2,2,11,0,0,100,41,100,0
102,2,2,12,1,100,0,100,18,100
102,2,2,13,1,100,4,100,38,70
102,2,2,14,1,41,28,70,1,88
102,2,2,15,0,54,64,45,60,43
102,2,2,16,1,100,0,100,0,100
102,2,2,17,1,29,17,37,67,73
102,2,2,18,0,45,76,46,45,32
102,2,2,19,1,100,0,100,0,100
102,2,2,20,1,100,0,100,0,100
103,2,1,1,0,15,99,8,50,6
103,2,1,2,1,99,30,92,88,100
103,2,1,3,1,92,0,90,50,100
103,2,1,4,0,11,60,73,61,71
103,2,1,5,0,89,29,92,87,89
103,2,1,6,0,0,100,0,50,0
103,2,1,7,0,0,100,0,50,0
103,2,1,8,NA,0,100,0,0,0
103,2,1,9,1,92,37,91,7,100
103,2,1,10,1,0,99,51,50,34
103,2,2,1,1,95,0,95,1,100
103,2,2,2,1,62,59,51,50,73
103,2,2,3,0,0,100,10,50,1
103,2,2,4,0,1,100,12,70,0
103,2,2,5,0,5,100,16,12,0
103,2,2,6,0,0,100,0,79,0
103,2,2,7,1,100,50,100,18,100
103,2,2,8,1,100,0,99,10,100
103,2,2,9,1,98,73,100,93,100
103,2,2,10,1,99,0,96,60,100
103,2,2,11,1,40,71,39,58,50
103,2,2,12,1,82,40,94,19,100
103,2,2,13,0,0,100,0,48,0
103,2,2,14,1,100,1,100,0,100
103,2,2,15,1,10,81,19,50,9
103,2,2,16,1,100,0,100,0,100
103,2,2,17,1,100,0,100,50,100
103,2,2,18,1,94,1,91,2,100
103,2,2,19,1,100,0,100,0,100
103,2,2,20,1,50,74,43,70,50
104,2,1,1,0,0,95,12,36,14
104,2,1,2,1,2,63,71,68,81
104,2,1,3,0,74,66,66,75,35
104,2,1,4,0,0,100,43,0,3
104,2,1,5,0,11,69,63,19,87
104,2,1,6,0,0,100,0,47,0
104,2,1,7,0,10,28,76,8,84
104,2,1,8,NA,63,79,64,84,32
104,2,1,9,1,10,22,80,13,78
104,2,1,10,0,12,79,84,12,63
104,2,2,1,0,0,100,0,89,0
104,2,2,2,0,71,57,81,43,73
104,2,2,3,0,0,95,5,66,0
104,2,2,4,0,0,100,0,0,0
104,2,2,5,0,0,100,0,41,0
104,2,2,6,0,0,89,16,50,1
104,2,2,7,0,0,91,24,79,0
104,2,2,8,0,9,98,36,68,0
104,2,2,9,1,84,14,100,0,94
104,2,2,10,1,71,91,82,19,84
104,2,2,11,0,2,100,50,0,0
104,2,2,12,0,16,85,13,5,3
104,2,2,13,0,9,92,6,11,0
104,2,2,14,1,58,0,94,10,100
104,2,2,15,0,8,90,32,63,8
104,2,2,16,1,14,21,84,20,100
104,2,2,17,0,0,100,0,0,0
104,2,2,18,1,9,40,69,38,68
104,2,2,19,1,53,17,87,12,100
104,2,2,20,0,2,77,48,91,10
105,2,1,1,0,100,0,100,0,100
105,2,1,2,0,0,50,40,50,40
105,2,1,3,0,50,50,50,50,50
105,2,1,4,0,50,52,51,50,50
105,2,1,5,0,8,9,78,9,100
105,2,1,6,0,40,82,60,10,98
105,2,1,7,1,0,0,100,1,100
105,2,1,8,NA,100,0,99,0,100
105,2,1,9,1,40,3,74,0,100
105,2,1,10,1,10,32,78,29,100
105,2,2,1,0,0,100,0,50,0
105,2,2,2,0,10,80,40,50,20
105,2,2,3,0,0,97,11,50,0
105,2,2,4,0,20,80,30,30,10
105,2,2,5,0,10,80,10,50,0
105,2,2,6,0,9,65,30,50,3
105,2,2,7,0,20,50,20,20,10
105,2,2,8,0,10,70,30,50,10
105,2,2,9,0,0,90,50,50,0
105,2,2,10,1,10,0,83,4,100
105,2,2,11,0,0,98,0,50,0
105,2,2,12,1,50,60,50,50,60
105,2,2,13,0,0,99,51,50,0
105,2,2,14,1,8,0,81,1,100
105,2,2,15,1,50,30,50,50,80
105,2,2,16,1,10,0,70,50,100
105,2,2,17,1,30,60,70,50,70
105,2,2,18,0,20,20,30,40,30
105,2,2,19,1,19,3,93,46,99
105,2,2,20,1,40,55,50,50,60
106,2,1,1,1,50,68,39,41,50
106,2,1,2,1,71,39,71,40,76
106,2,1,3,1,50,50,50,50,50
106,2,1,4,0,8,50,51,50,0
106,2,1,5,0,5,87,10,10,4
106,2,1,6,0,50,50,50,50,50
106,2,1,7,0,0,84,41,40,0
106,2,1,8,NA,50,50,50,50,50
106,2,1,9,1,0,55,16,21,50
106,2,1,10,1,0,93,51,50,0
106,2,2,1,1,15,86,37,46,57
106,2,2,2,0,12,72,23,50,0
106,2,2,3,0,0,100,0,0,0
106,2,2,4,0,0,100,50,50,0
106,2,2,5,0,0,100,0,0,0
106,2,2,6,1,9,65,19,50,17
106,2,2,7,0,0,100,50,50,0
106,2,2,8,1,45,21,55,47,61
106,2,2,9,0,11,70,21,66,5
106,2,2,10,1,49,22,68,42,77
106,2,2,11,1,32,70,42,42,44
106,2,2,12,1,68,58,51,57,67
106,2,2,13,1,83,15,87,81,88
106,2,2,14,1,73,17,88,19,93
106,2,2,15,1,78,35,75,68,82
106,2,2,16,1,89,0,89,3,98
106,2,2,17,1,76,0,77,44,75
106,2,2,18,1,30,20,85,20,86
106,2,2,19,1,43,35,44,66,60
106,2,2,20,1,52,41,57,51,60
107,2,1,1,0,26,30,31,73,30
107,2,1,2,0,4,59,19,8,10
107,2,1,3,0,2,28,65,36,29
107,2,1,4,0,62,59,66,57,63
107,2,1,5,0,57,8,85,71,74
107,2,1,6,0,0,100,0,1,0
107,2,1,7,0,15,16,17,17,3
107,2,1,8,NA,18,79,28,29,18
107,2,1,9,0,0,80,65,28,7
107,2,1,10,0,30,25,16,23,32
107,2,2,1,0,57,69,59,35,23
107,2,2,2,0,62,66,60,37,21
107,2,2,3,0,71,61,33,65,26
107,2,2,4,1,100,16,99,60,100
107,2,2,5,0,27,35,29,35,28
107,2,2,6,0,40,43,38,63,36
107,2,2,7,0,38,40,40,38,17
107,2,2,8,0,12,40,60,24,28
107,2,2,9,0,0,1,1,1,0
107,2,2,10,1,75,76,77,74,100
107,2,2,11,1,54,53,34,55,66
107,2,2,12,1,35,43,40,38,9
107,2,2,13,0,35,76,43,71,6
107,2,2,14,0,35,59,58,69,15
107,2,2,15,0,2,6,2,5,3
107,2,2,16,0,56,43,39,60,12
107,2,2,17,1,62,27,34,76,38
107,2,2,18,0,29,71,34,79,64
107,2,2,19,1,60,36,63,61,41
107,2,2,20,1,99,98,95,100,100
108,2,1,1,1,34,93,67,67,34
108,2,1,2,0,28,70,51,65,50
108,2,1,3,1,86,74,68,65,94
108,2,1,4,1,64,76,32,30,67
108,2,1,5,0,8,93,11,81,13
108,2,1,6,1,78,75,68,29,85
108,2,1,7,1,23,26,29,10,87
108,2,1,8,NA,7,24,32,42,10
108,2,1,9,1,42,6,40,14,71
108,2,1,10,0,82,75,67,66,70
108,2,2,1,0,4,93,9,77,3
108,2,2,2,1,83,34,73,41,89
108,2,2,3,0,0,98,10,1,0
108,2,2,4,0,0,100,14,13,0
108,2,2,5,0,0,100,3,9,0
108,2,2,6,0,27,88,40,67,16
108,2,2,7,0,28,82,21,37,10
108,2,2,8,0,9,18,26,64,13
108,2,2,9,1,71,33,59,40,78
108,2,2,10,1,82,11,65,35,89
108,2,2,11,0,0,93,1,6,1
108,2,2,12,1,75,32,68,36,86
108,2,2,13,0,13,95,38,78,24
108,2,2,14,1,69,33,65,41,91
108,2,2,15,0,15,81,39,64,12
108,2,2,16,1,84,24,74,61,97
108,2,2,17,0,0,98,29,1,0
108,2,2,18,1,85,15,65,34,87
108,2,2,19,1,75,15,67,68,98
108,2,2,20,1,90,36,70,41,91
109,2,1,1,0,0,100,50,50,0
109,2,1,2,1,100,80,100,50,100
109,2,1,3,0,18,80,50,50,18
109,2,1,4,0,30,95,50,50,30
109,2,1,5,0,0,100,50,0,0
109,2,1,6,1,100,80,100,70,95
109,2,1,7,1,0,0,100,0,100
109,2,1,8,NA,0,10,100,50,100
109,2,1,9,0,0,0,100,20,100
109,2,1,10,1,78,76,100,50,78
109,2,2,1,1,100,0,100,0,100
109,2,2,2,0,0,100,50,50,0
109,2,2,3,0,0,100,50,50,0
109,2,2,4,0,0,100,30,30,0
109,2,2,5,0,0,100,50,50,0
109,2,2,6,1,70,80,70,50,80
109,2,2,7,0,0,100,50,50,0
109,2,2,8,1,100,0,100,0,100
109,2,2,9,0,0,100,51,50,0
109,2,2,10,1,100,0,100,0,100
109,2,2,11,0,0,100,0,50,0
109,2,2,12,1,90,80,100,50,90
109,2,2,13,0,0,100,50,50,0
109,2,2,14,1,100,0,100,0,100
109,2,2,15,0,0,100,50,50,0
109,2,2,16,1,100,0,100,0,100
109,2,2,17,1,70,20,100,20,100
109,2,2,18,1,100,0,100,0,100
109,2,2,19,1,100,0,100,0,100
109,2,2,20,1,100,80,100,30,100
110,2,1,1,1,84,42,83,59,94
110,2,1,2,1,80,56,81,57,95
110,2,1,3,0,52,54,53,50,50
110,2,1,4,0,0,90,51,50,4
110,2,1,5,0,51,70,50,50,12
110,2,1,6,0,0,0,0,0,0
110,2,1,7,1,63,19,60,6,90
110,2,1,8,NA,0,0,0,0,0
110,2,1,9,1,30,0,58,6,81
110,2,1,10,0,79,65,76,64,70
110,2,2,1,0,0,91,43,50,0
110,2,2,2,0,0,100,0,50,0
110,2,2,3,0,0,100,26,10,0
110,2,2,4,0,0,100,35,50,0
110,2,2,5,0,0,100,19,50,0
110,2,2,6,1,77,58,74,50,85
110,2,2,7,0,0,100,29,50,0
110,2,2,8,1,65,60,63,50,80
110,2,2,9,0,0,94,32,50,0
110,2,2,10,1,82,59,82,31,92
110,2,2,11,0,50,58,51,50,28
110,2,2,12,1,79,29,78,27,91
110,2,2,13,0,0,90,31,50,0
110,2,2,14,1,86,28,81,9,92
110,2,2,15,0,0,95,34,50,0
110,2,2,16,1,89,0,74,0,100
110,2,2,17,1,65,0,73,5,100
110,2,2,18,0,0,94,47,50,0
110,2,2,19,1,70,4,83,14,100
110,2,2,20,1,50,74,56,50,26
111,2,1,1,0,3,96,11,50,1
111,2,1,2,0,0,100,0,50,0
111,2,1,3,0,7,87,34,50,0
111,2,1,4,1,97,29,93,63,100
111,2,1,5,1,100,58,100,30,100
111,2,1,6,1,31,44,28,50,26
111,2,1,7,1,86,30,36,80,97
111,2,1,8,NA,50,50,50,50,50
111,2,1,9,1,22,30,22,50,5
111,2,1,10,0,23,64,26,50,19
111,2,2,1,0,0,99,1,50,0
111,2,2,2,0,0,100,51,51,0
111,2,2,3,0,0,100,23,50,0
111,2,2,4,1,65,69,60,62,58
111,2,2,5,0,0,100,25,50,0
111,2,2,6,0,0,100,0,50,0
111,2,2,7,0,0,88,51,50,0
111,2,2,8,1,100,40,100,35,100
111,2,2,9,0,0,96,0,50,0
111,2,2,10,1,100,0,100,0,100
111,2,2,11,0,0,100,0,0,0
111,2,2,12,1,74,27,84,11,100
111,2,2,13,0,2,73,33,50,0
111,2,2,14,0,2,98,7,52,0
111,2,2,15,1,26,100,21,50,21
111,2,2,16,1,86,20,89,0,100
111,2,2,17,1,100,0,100,0,100
111,2,2,18,0,0,69,3,50,0
111,2,2,19,0,0,100,0,50,0
111,2,2,20,1,100,4,96,9,100
112,2,1,1,0,8,78,21,43,1
112,2,1,2,0,31,77,39,39,1
112,2,1,3,0,26,56,29,44,20
112,2,1,4,1,68,47,68,45,79
112,2,1,5,0,34,58,34,45,20
